topic,term,beta
1,luxuries,1.8556096618016726e-36
2,luxuries,2.3489799985839986e-268
3,luxuries,4.486719475043599e-151
4,luxuries,3.808891322044285e-4
5,luxuries,1.2323668585437773e-284
6,luxuries,2.471733358929363e-5
7,luxuries,8.93308030912544e-273
8,luxuries,1.2670190184144762e-209
9,luxuries,3.510239384761943e-290
10,luxuries,2.8566209465853447e-78
1,quisqueya,1.5150023206983348e-132
2,quisqueya,1.4045128747295968e-247
3,quisqueya,7.40759029733112e-43
4,quisqueya,5.535139062203541e-268
5,quisqueya,1.257504577523175e-265
6,quisqueya,1.2636214071315698e-4
7,quisqueya,1.8158018505712553e-296
8,quisqueya,4.799135955922714e-60
9,quisqueya,1.1505647108318317e-49
10,quisqueya,1.733131216377466e-278
1,pena,9.65695225870126e-112
2,pena,2.355221853190114e-59
3,pena,1.7463355480894126e-37
4,pena,5.309114265601394e-5
5,pena,4.5669240924204286e-179
6,pena,7.93915865846755e-5
7,pena,7.601543778272147e-195
8,pena,8.756870674265943e-51
9,pena,3.231167887649399e-41
10,pena,4.242304338092353e-244
1,fantasia,1.0207821277883193e-16
2,fantasia,5.921913071480079e-57
3,fantasia,4.367268760403123e-34
4,fantasia,2.3683057985184012e-12
5,fantasia,5.344386265770927e-280
6,fantasia,1.895432099138506e-4
7,fantasia,6.674823012690455e-292
8,fantasia,4.7505739148884515e-58
9,fantasia,4.841954175500691e-50
10,fantasia,4.083868658390467e-56
1,activated,8.72569589607404e-34
2,activated,7.190065440246418e-302
3,activated,8.510194166886737e-295
4,activated,2.2435824916510844e-38
5,activated,1.049404178156034e-295
6,activated,8.424142714210471e-5
7,activated,2.4042353674015323e-303
8,activated,3.584306257853165e-302
9,activated,1.576759348300183e-300
10,activated,2.485550815006405e-289
1,feminine,7.847332749727892e-5
2,feminine,4.33210324200043e-292
3,feminine,2.860668727464974e-44
4,feminine,6.323169960390148e-32
5,feminine,3.3841780617400455e-289
6,feminine,4.752200518041402e-5
7,feminine,9.682625596340473e-297
8,feminine,1.3469615342439364e-289
9,feminine,8.351100692004505e-23
10,feminine,3.2625313718234993e-177
1,faithfully,5.686422230654716e-272
2,faithfully,2.6211339807614837e-138
3,faithfully,6.766473025464417e-166
4,faithfully,2.2398636773316325e-44
5,faithfully,5.198499456379699e-294
6,faithfully,8.424142714210471e-5
7,faithfully,1.3433002590303504e-294
8,faithfully,1.4596772655092137e-299
9,faithfully,3.9848011428952875e-58
10,faithfully,4.6670626806058217e-63
1,fritura,3.5321361548507116e-116
2,fritura,5.724234518153085e-295
3,fritura,4.010690537512433e-33
4,fritura,1.6084915336499014e-32
5,fritura,9.178631481494448e-291
6,fritura,1.4742249749868323e-4
7,fritura,1.0739456265554846e-298
8,fritura,2.2222708394121722e-296
9,fritura,1.3287787827156322e-41
10,fritura,2.4730821385136743e-67
1,fun,9.922784277900479e-16
2,fun,2.4232829325490782e-76
3,fun,5.4994239853620303e-17
4,fun,9.285262302546972e-16
5,fun,2.6324409873973185e-279
6,fun,1.0530178392638014e-4
7,fun,4.0401369190921175e-208
8,fun,7.436092172770095e-129
9,fun,2.904038479335477e-283
10,fun,1.4127022968418358e-250
1,alina,7.250266870787646e-247
2,alina,2.231045538545777e-286
3,alina,2.2520418132273702e-4
4,alina,3.2479863482489218e-55
5,alina,1.631931472968294e-283
6,alina,4.21207135710522e-5
7,alina,3.696703093894485e-65
8,alina,8.2867089114811e-284
9,alina,3.4825541858061016e-54
10,alina,1.3235333388609363e-225
1,basilia,8.15571676057078e-273
2,basilia,5.013653894880485e-244
3,basilia,1.3743758948924476e-4
4,basilia,1.927555073083323e-16
5,basilia,2.6509029158012368e-244
6,basilia,1.0669937143734424e-4
7,basilia,1.96569515059843e-285
8,basilia,2.3301352977572733e-283
9,basilia,2.762966777553427e-31
10,basilia,7.700937272163921e-221
1,republics,4.457678334306069e-253
2,republics,2.8828707888394262e-267
3,republics,1.78690803677268e-14
4,republics,4.4025875676944694e-7
5,republics,3.558448635383575e-282
6,republics,8.402656658622806e-5
7,republics,4.172068021966281e-115
8,republics,5.736214949685444e-105
9,republics,2.9877042646429997e-285
10,republics,2.6190898620651927e-61
1,yamasa,7.615172999633398e-36
2,yamasa,1.0934630290475198e-213
3,yamasa,4.2023555338116786e-9
4,yamasa,4.3152557584856527e-4
5,yamasa,2.4533160007523455e-264
6,yamasa,1.2075634220002556e-22
7,yamasa,3.449424853280316e-261
8,yamasa,5.4797071023120796e-39
9,yamasa,4.6778988534267384e-26
10,yamasa,4.0344398519133994e-229
1,spaghetti,3.708323805529942e-46
2,spaghetti,1.1241692340728814e-231
3,spaghetti,3.1182117413917416e-4
4,spaghetti,7.786843487129704e-35
5,spaghetti,1.1237339061850469e-55
6,spaghetti,9.810655982284716e-54
7,spaghetti,2.238816321119878e-76
8,spaghetti,1.0422155818487171e-47
9,spaghetti,3.673753379014421e-47
10,spaghetti,1.1266332118454603e-273
1,fragrances,1.266450728887844e-27
2,fragrances,4.136500639863924e-64
3,fragrances,8.258988349313823e-12
4,fragrances,5.73350430723006e-5
5,fragrances,2.9193774491048583e-36
6,fragrances,2.8931335801009014e-36
7,fragrances,7.764328573087685e-285
8,fragrances,1.612536107238044e-272
9,fragrances,6.352829083831728e-5
10,fragrances,2.0174386733225717e-261
1,reina,4.032645535116928e-267
2,reina,6.029496811437966e-231
3,reina,3.096736789305563e-17
4,reina,3.1401605536703455e-4
5,reina,3.291637220827811e-56
6,reina,9.947427480780706e-5
7,reina,5.193661179546524e-288
8,reina,1.3671521692505973e-191
9,reina,7.497384925502326e-21
10,reina,1.564190358092471e-224
1,galva,2.568520790758114e-4
2,galva,1.083337395064679e-271
3,galva,6.290566844982742e-13
4,galva,8.676831402714691e-7
5,galva,1.6842169151258302e-284
6,galva,1.3898792660939135e-26
7,galva,6.762965169875168e-292
8,galva,5.575464496963068e-86
9,galva,7.087186383865369e-31
10,galva,6.587863629115064e-274
1,interview,4.576681651076386e-5
2,interview,2.2938463101713815e-110
3,interview,2.892548588912725e-38
4,interview,1.0598478001475669e-20
5,interview,6.229443814061039e-61
6,interview,1.5584518122579777e-4
7,interview,5.136285842519504e-200
8,interview,7.947504974849242e-266
9,interview,3.1289995118112317e-22
10,interview,1.0979792526253413e-212
1,sporadically,2.6673411099583974e-283
2,sporadically,2.879080644952223e-238
3,sporadically,1.5302997637992891e-21
4,sporadically,1.726144176653175e-4
5,sporadically,4.80752896093947e-291
6,sporadically,8.0456608939677e-41
7,sporadically,2.9621976969716354e-61
8,sporadically,1.298153840623864e-287
9,sporadically,4.4412571526121487e-29
10,sporadically,8.616437624082101e-274
1,pacas,3.15282155640837e-44
2,pacas,1.4564733683623356e-43
3,pacas,1.5670064344483527e-4
4,pacas,4.586031839955298e-10
5,pacas,1.391256915246823e-43
6,pacas,4.116000444518622e-5
7,pacas,1.000289824315434e-41
8,pacas,2.041678102798891e-14
9,pacas,5.007102484552805e-38
10,pacas,1.278565200311992e-275
1,unforeseen,7.710041334110615e-12
2,unforeseen,4.387830714332693e-61
3,unforeseen,3.245947813726116e-5
4,unforeseen,1.6599160915320062e-208
5,unforeseen,2.5283831123544256e-201
6,unforeseen,7.505077284606854e-61
7,unforeseen,5.122030120721994e-57
8,unforeseen,7.154523243285708e-5
9,unforeseen,5.267317996436748e-34
10,unforeseen,2.4604720423445858e-264
1,rum,8.418287048683538e-54
2,rum,5.003364512336977e-40
3,rum,1.7323398472356705e-4
4,rum,2.2651377525596164e-12
5,rum,2.0378860244800174e-235
6,rum,1.740885078477203e-27
7,rum,1.8736991286274318e-141
8,rum,1.793757934180808e-27
9,rum,5.242847432474639e-84
10,rum,2.493914010043576e-276
1,musical,2.574271968439767e-4
2,musical,1.47225873204638e-294
3,musical,1.486952735214803e-299
4,musical,4.11721811790576e-71
5,musical,7.713665154413569e-296
6,musical,5.667212902792486e-25
7,musical,5.922777661120261e-51
8,musical,4.4158979575707655e-61
9,musical,1.3571701036936706e-302
10,musical,6.337959871393226e-288
1,creole,1.532844370482056e-17
2,creole,7.73922950614278e-283
3,creole,4.0590823847886485e-42
4,creole,2.1243585416410915e-31
5,creole,3.9849940362790826e-44
6,creole,1.2636214071314576e-4
7,creole,1.8947166247794244e-296
8,creole,2.5789050664456694e-233
9,creole,2.138973253595878e-29
10,creole,1.3072514103383764e-234
1,offspring,1.5728267220796034e-260
2,offspring,1.7821903579450537e-79
3,offspring,1.2126378994300822e-4
4,offspring,9.462659316252015e-18
5,offspring,2.2111439537989644e-176
6,offspring,3.0414909534126053e-24
7,offspring,3.388883333221784e-257
8,offspring,2.9595738008998817e-29
9,offspring,6.109377911086586e-283
10,offspring,2.6949749133879868e-232
1,strange,1.4301510935776462e-4
2,strange,9.813698517338204e-140
3,strange,2.8231280562292663e-23
4,strange,9.292040284503039e-263
5,strange,5.880821695775921e-111
6,strange,1.6456851590138168e-21
7,strange,1.5392674243514752e-62
8,strange,1.7088292201213898e-55
9,strange,1.0603480650505929e-47
10,strange,4.867093775929399e-228
1,figures,6.54334382485733e-5
2,figures,8.201684322829772e-188
3,figures,1.913450982783273e-23
4,figures,1.6020168276407434e-4
5,figures,3.5835524781723716e-40
6,figures,2.90629132522501e-34
7,figures,1.8981160822479164e-172
8,figures,1.614771130826214e-286
9,figures,3.034773014046584e-19
10,figures,1.296861263737095e-268
1,antibiotics,1.7576254126090704e-35
2,antibiotics,2.6711325198552514e-288
3,antibiotics,6.513710642903455e-238
4,antibiotics,2.3953962855135e-62
5,antibiotics,4.408335790916845e-279
6,antibiotics,1.0530178392743924e-4
7,antibiotics,3.6076418392894284e-64
8,antibiotics,4.1445338738896105e-36
9,antibiotics,1.2379511382371247e-16
10,antibiotics,1.7062141989389808e-60
1,refreshing,1.6221602836736644e-272
2,refreshing,7.338205029981815e-279
3,refreshing,2.3441262340480585e-5
4,refreshing,1.4018317069659252e-24
5,refreshing,9.051490874573443e-44
6,refreshing,3.47367601798574e-5
7,refreshing,6.425380208797642e-285
8,refreshing,3.2653296833316474e-281
9,refreshing,1.3564854014978118e-5
10,refreshing,1.65737489309497e-54
1,lively,1.610323675049389e-16
2,lively,5.860685054568843e-195
3,lively,1.3934275376403125e-19
4,lively,8.478542135805981e-5
5,lively,4.590904236003875e-276
6,lively,8.4984108723288e-5
7,lively,6.913755536023522e-44
8,lively,1.8412242319360016e-278
9,lively,2.413733387464199e-234
10,lively,4.340131367593456e-173
1,tostones,1.1376857606126403e-34
2,tostones,4.876673368836009e-218
3,tostones,3.319506879664669e-5
4,tostones,4.4089798054532306e-7
5,tostones,3.88767410653602e-254
6,tostones,8.579114601376483e-5
7,tostones,3.558701626575168e-285
8,tostones,6.995142866416769e-36
9,tostones,5.643404078844458e-47
10,tostones,9.896653859077046e-267
1,complicated,3.87269800722848e-5
2,complicated,1.5231380781375044e-61
3,complicated,2.458052959300258e-5
4,complicated,2.070840960491777e-12
5,complicated,7.842671713648009e-92
6,complicated,4.688794619922844e-5
7,complicated,1.791785662419349e-257
8,complicated,7.746245064862609e-9
9,complicated,5.363791752887577e-15
10,complicated,1.36163831423978e-49
1,youll,4.913918830041257e-16
2,youll,9.337795891754907e-247
3,youll,6.929359314509435e-5
4,youll,1.2793512111978309e-13
5,youll,5.5841394053797725e-46
6,youll,1.2842839800380093e-12
7,youll,6.674142566794304e-281
8,youll,5.384716765327199e-285
9,youll,2.9378624838598865e-66
10,youll,1.0551055370820205e-52
1,elas,1.2978610080655553e-42
2,elas,2.2208964860520864e-291
3,elas,2.078807827594492e-4
4,elas,9.913552171424934e-27
5,elas,8.128500793648776e-58
6,elas,2.98329598865132e-70
7,elas,6.661069813306401e-293
8,elas,3.802605131982232e-48
9,elas,2.051294744594998e-52
10,elas,1.9011479825673254e-278
1,frontier,1.986285360888102e-38
2,frontier,5.958677411866865e-288
3,frontier,1.5591058706958705e-4
4,frontier,6.538214771396057e-21
5,frontier,2.5758400230760608e-61
6,frontier,3.685821551860495e-62
7,frontier,7.940718759209965e-291
8,frontier,1.2656803261136459e-98
9,frontier,1.4859440905143002e-286
10,frontier,8.487148624525372e-277
1,spreads,1.614490503907773e-42
2,spreads,4.632942012604508e-70
3,spreads,4.248382717343188e-9
4,spreads,1.7260346288609793e-4
5,spreads,1.598524708661134e-281
6,spreads,1.8145438210887138e-10
7,spreads,2.8090245453839985e-286
8,spreads,5.525463168889288e-86
9,spreads,1.3827135555628322e-285
10,spreads,4.183869167435487e-274
1,barracks,3.6497939487829044e-37
2,barracks,7.722594223777453e-252
3,barracks,4.260403178094889e-16
4,barracks,3.50491875719223e-121
5,barracks,3.947860945389985e-290
6,barracks,1.4742249749816525e-4
7,barracks,1.9753112499301698e-70
8,barracks,2.802036939338298e-292
9,barracks,3.8365212550170156e-39
10,barracks,8.317015561748719e-246
1,camps,9.548062083834296e-41
2,camps,6.437381231284915e-253
3,camps,4.9485125535708337e-293
4,camps,1.7630236433254498e-271
5,camps,1.4098056358905994e-295
6,camps,8.424142714210471e-5
7,camps,6.127167146079469e-66
8,camps,5.364897901279057e-299
9,camps,1.2438151020764691e-287
10,camps,2.9610876458652527e-259
1,migrant,8.76878518164451e-43
2,migrant,1.7434498852975987e-250
3,migrant,3.610792578515018e-291
4,migrant,4.322229329340288e-35
5,migrant,3.1922898366551645e-293
6,migrant,1.0530178392763078e-4
7,migrant,3.5370047445948787e-68
8,migrant,1.1433916038057367e-296
9,migrant,1.254025179199604e-286
10,migrant,4.722268882717136e-259
1,nationalized,8.951737564827682e-41
2,nationalized,2.384666490921452e-252
3,nationalized,3.738198665656912e-293
4,nationalized,4.3619375678247995e-271
5,nationalized,2.5611228489757892e-295
6,nationalized,8.424142714210471e-5
7,nationalized,7.608934585157406e-65
8,nationalized,2.0891217912448633e-299
9,nationalized,2.9052350827300244e-288
10,nationalized,2.3116906081101126e-259
1,successes,6.754212329353102e-50
2,successes,6.606869957376299e-67
3,successes,1.3094213797448672e-61
4,successes,6.649267031670305e-39
5,successes,9.596196130982987e-264
6,successes,4.212071357105232e-4
7,successes,9.513654953914374e-67
8,successes,1.751451641958178e-232
9,successes,1.2548340187536043e-84
10,successes,3.2914258602913272e-251
1,seibo,3.330210417468658e-47
2,seibo,4.4411508762104284e-69
3,seibo,6.669195280787196e-38
4,seibo,2.6941419145321575e-16
5,seibo,6.603981000402456e-82
6,seibo,2.5272428142618245e-4
7,seibo,1.3131974850789302e-55
8,seibo,3.92847339882963e-274
9,seibo,1.2433363141200232e-50
10,seibo,1.4933041396973114e-44
1,funny,3.0752206275317106e-5
2,funny,2.6342133266947254e-270
3,funny,1.673820105163865e-5
4,funny,1.8301917233551366e-5
5,funny,1.5361417463921313e-270
6,funny,3.231777214912273e-5
7,funny,7.339517311933293e-63
8,funny,1.0261318712909993e-274
9,funny,4.46295055631171e-12
10,funny,3.260045839465915e-18
1,unidos,8.425190683179281e-32
2,unidos,1.4751746105624902e-76
3,unidos,6.569698254790607e-36
4,unidos,1.6184957183378235e-24
5,unidos,1.0750495426644293e-282
6,unidos,3.7908642213947105e-4
7,unidos,7.171110279813558e-76
8,unidos,8.516044589425615e-73
9,unidos,4.343671962545444e-78
10,unidos,3.942893484748173e-47
1,seybo,1.034490384438197e-38
2,seybo,7.153979146185391e-64
3,seybo,8.946634511026181e-39
4,seybo,2.1604670822971766e-21
5,seybo,3.6982935142839803e-66
6,seybo,7.160521307078899e-4
7,seybo,2.0887244451592275e-60
8,seybo,3.8590497869143034e-56
9,seybo,3.7794522386349384e-54
10,seybo,1.437168023034263e-50
1,hairdos,3.523157819834637e-282
2,hairdos,1.5349213483391023e-295
3,hairdos,8.218283349745015e-12
4,hairdos,1.726143971930904e-4
5,hairdos,7.862899686451983e-221
6,hairdos,1.549446233118233e-283
7,hairdos,4.9613853316422915e-114
8,hairdos,7.53165528060566e-292
9,hairdos,3.208072742921486e-222
10,hairdos,5.088275588383743e-280
1,narrow,1.11866815665582e-62
2,narrow,3.395526003590217e-248
3,narrow,1.2756012689627048e-22
4,narrow,8.615276253143151e-5
5,narrow,4.454006767448725e-39
6,narrow,4.2196088368871574e-5
7,narrow,4.642950485745774e-290
8,narrow,3.279336914526817e-286
9,narrow,2.6783800775627183e-274
10,narrow,4.682984592963485e-275
1,colmados,1.2132826005867662e-18
2,colmados,9.545334507922553e-54
3,colmados,1.775804407109534e-5
4,colmados,8.180340037111199e-25
5,colmados,3.66399597178929e-141
6,colmados,2.1007516175548512e-4
7,colmados,3.2714633810879294e-282
8,colmados,6.308970692957429e-19
9,colmados,3.211248006611374e-66
10,colmados,4.062944891705555e-59
1,clienteles,8.078237851433386e-272
2,clienteles,4.7125923866719076e-219
3,clienteles,8.576052548228771e-5
4,clienteles,1.4995006905148578e-15
5,clienteles,5.789568212889471e-248
6,clienteles,2.2101579011855644e-5
7,clienteles,4.321432694887838e-62
8,clienteles,6.247552569183239e-281
9,clienteles,1.0109600742146e-278
10,clienteles,5.34782546962094e-221
1,handily,4.137129561851472e-279
2,handily,1.6777795493404196e-71
3,handily,8.661699281643713e-5
4,handily,1.1278314416658232e-104
5,handily,1.3629097092218066e-250
6,handily,4.493569420141446e-96
7,handily,1.2758651636709963e-182
8,handily,1.731832629743689e-168
9,handily,1.3766548489830533e-40
10,handily,8.97653379618384e-278
1,cloves,2.1440613353630794e-277
2,cloves,1.698904654339984e-185
3,cloves,1.7638810735145233e-5
4,cloves,3.656365229526192e-266
5,cloves,1.843545237257597e-278
6,cloves,8.385797508161226e-5
7,cloves,1.9073451640072363e-48
8,cloves,6.003755712227507e-285
9,cloves,6.717088335684908e-285
10,cloves,4.3988476886960076e-240
1,collective,1.5027928001475233e-35
2,collective,9.811601045923868e-77
3,collective,1.0722394085651622e-277
4,collective,1.3020515822218273e-28
5,collective,6.091060402583268e-290
6,collective,8.424142714210471e-5
7,collective,1.2762248829414352e-300
8,collective,1.7206066985654994e-230
9,collective,1.6229912537130652e-293
10,collective,3.375584694335093e-57
1,inmigrantes,1.144061182542801e-4
2,inmigrantes,2.255474016988748e-289
3,inmigrantes,3.615260804717742e-9
4,inmigrantes,5.534934152262655e-190
5,inmigrantes,3.4883132087031104e-283
6,inmigrantes,5.741891478197669e-48
7,inmigrantes,4.083022890544302e-290
8,inmigrantes,1.5376765737184428e-288
9,inmigrantes,8.597858172314489e-286
10,inmigrantes,6.6660980350323e-213
1,saman,9.479236492369617e-34
2,saman,3.9061420043080356e-61
3,saman,8.499397184351518e-43
4,saman,6.564596399661265e-4
5,saman,1.2866687899252079e-66
6,saman,1.4295428095565445e-4
7,saman,1.0682546463138095e-74
8,saman,1.2609710936966095e-293
9,saman,2.0352506440375875e-52
10,saman,5.245359664642419e-41
1,incredibly,3.72966178797078e-37
2,incredibly,2.061660388442636e-295
3,incredibly,9.396459699672808e-50
4,incredibly,2.804084130066329e-20
5,incredibly,5.210387874688893e-289
6,incredibly,8.424142714210471e-5
7,incredibly,1.422396409760108e-225
8,incredibly,2.538516654335205e-47
9,incredibly,4.880233591760832e-57
10,incredibly,1.060283249014464e-273
1,aided,4.6845280091020375e-40
2,aided,3.2761901205968496e-65
3,aided,3.5910146312476853e-40
4,aided,1.2470082176373074e-26
5,aided,2.2053283617012223e-272
6,aided,1.263621407131572e-4
7,aided,1.4606127992292725e-180
8,aided,2.007931130530103e-5
9,aided,1.0951406581659374e-58
10,aided,1.1296554799622e-60
1,trial,2.5445692801153242e-23
2,trial,9.474459374101353e-62
3,trial,2.626646820883025e-282
4,trial,6.035867375685719e-5
5,trial,3.9796351934826324e-53
6,trial,2.0078689517943303e-17
7,trial,2.1796212179369677e-272
8,trial,3.6155875354710716e-5
9,trial,7.550665709233056e-56
10,trial,3.916475340370805e-276
1,coordinators,2.3137777588935434e-65
2,coordinators,1.3664642044979299e-69
3,coordinators,9.26950108485892e-32
4,coordinators,3.3874991392592756e-5
5,coordinators,5.403057911281173e-150
6,coordinators,7.627011079871015e-4
7,coordinators,1.594376873603218e-72
8,coordinators,3.833404147475427e-71
9,coordinators,4.402816160671077e-56
10,coordinators,9.709021203849936e-55
1,maras,1.0288279378990979e-50
2,maras,1.9591712280143873e-81
3,maras,1.0394039137972459e-4
4,maras,3.960556177316694e-27
5,maras,1.109556365880856e-286
6,maras,8.591661087182154e-284
7,maras,1.9918134574748416e-205
8,maras,1.8502108241432428e-163
9,maras,7.296821085194467e-61
