topic,term,beta
4,testimony,5.543750724944952e-60
5,testimony,6.53008478321568e-6
6,testimony,4.291087822265438e-60
7,testimony,1.1280318383434005e-76
8,testimony,6.890874332482347e-5
9,testimony,3.720075976020836e-44
10,testimony,4.593274839964598e-68
11,testimony,2.753883887455734e-76
12,testimony,7.70191750004486e-276
1,desire,1.384098485343594e-4
2,desire,1.5358863355237446e-11
3,desire,6.015726286442068e-18
4,desire,1.0313965991835845e-41
5,desire,4.7698190075628444e-5
6,desire,1.0189513571612008e-4
7,desire,3.9845577445124584e-4
8,desire,1.2186394659763727e-4
9,desire,9.678218629897105e-5
10,desire,5.062002973077941e-4
11,desire,3.3782874228825795e-5
12,desire,4.4297050577902377e-54
1,mathioya,2.307313989268349e-4
2,mathioya,6.493195761650152e-77
3,mathioya,1.630284641e-314
4,mathioya,3.351354415042702e-60
5,mathioya,2.2153182752128494e-65
6,mathioya,4.154321892921463e-64
7,mathioya,1.3137075898873542e-163
8,mathioya,2.4964283322570696e-71
9,mathioya,6.5035889637619815e-77
10,mathioya,1.3328127650474448e-60
11,mathioya,2.183120014658695e-59
12,mathioya,1.7894067765199736e-82
1,seminar,5.184025326287487e-5
2,seminar,3.480049511717585e-5
3,seminar,5.084730466425299e-5
4,seminar,3.427278606261337e-62
5,seminar,3.59201516565771e-60
6,seminar,3.8598478960003176e-60
7,seminar,1.449210772585653e-60
8,seminar,1.1200165631290456e-63
9,seminar,1.4403574642683712e-76
10,seminar,1.9831486438755252e-60
11,seminar,2.6419300596980485e-32
12,seminar,3.0305366561575383e-84
1,assets,1.0649141488930803e-4
2,assets,3.7691715431910975e-5
3,assets,2.203623655419516e-287
4,assets,3.720075976020836e-44
5,assets,1.2201802358319842e-25
6,assets,2.922297808060608e-18
7,assets,3.9149839491843805e-5
8,assets,4.565485498873073e-298
9,assets,4.0847910330630014e-41
10,assets,6.747443177661999e-33
11,assets,2.988652537250434e-38
12,assets,5.825077053175927e-45
1,kirimiga,1.4198855318574464e-4
2,kirimiga,1.7482583707094051e-46
3,kirimiga,1.7046929992822477e-40
4,kirimiga,4.9625426905416147e-60
5,kirimiga,2.7458227208068433e-36
6,kirimiga,7.608987313491683e-49
7,kirimiga,3.4435075487816694e-80
8,kirimiga,6.93849545141599e-87
9,kirimiga,3.720075976020836e-44
10,kirimiga,4.090365416473278e-35
11,kirimiga,9.192522277778241e-294
12,kirimiga,5.530590018747725e-80
1,properties,1.8945797508440003e-5
2,properties,3.480049511717585e-5
3,properties,3.720075976020836e-44
4,properties,3.720075976020836e-44
5,properties,2.305024986094834e-174
6,properties,3.720075976020836e-44
7,properties,4.1229225436874345e-55
8,properties,4.7301584556549614e-60
9,properties,3.588221958460403e-60
10,properties,2.0514422426049954e-5
11,properties,3.996479925849153e-5
12,properties,2.0747600019121436e-69
1,decision,1.0161978220616664e-4
2,decision,1.7322184457602315e-4
3,decision,2.3940286855763534e-41
4,decision,3.322917621284613e-52
5,decision,3.480397503532111e-5
6,decision,5.037720196973077e-8
7,decision,1.097313516032688e-9
8,decision,6.58935712921695e-5
9,decision,1.887309820721946e-5
10,decision,5.122293139419001e-19
11,decision,1.3735985297734217e-4
12,decision,5.871058198410427e-47
1,investments,7.678501413838957e-14
2,investments,8.204248802445091e-4
3,investments,2.0267485204146231e-60
4,investments,9.722315419936046e-5
5,investments,1.2328601440818207e-24
6,investments,2.104088317060283e-12
7,investments,1.7484552646552807e-4
8,investments,2.317346322102248e-29
9,investments,6.539223626844396e-22
10,investments,1.2448521143227091e-28
11,investments,2.1519565401290903e-46
12,investments,0.0053156514782114455
1,rates,3.440421439936444e-42
2,rates,6.903237974372205e-4
3,rates,4.4098459426772213e-23
4,rates,2.0807194230804905e-81
5,rates,1.188180796549255e-35
6,rates,2.868747990429593e-26
7,rates,2.27565252227543e-25
8,rates,2.409612360708013e-5
9,rates,9.502374449967109e-5
10,rates,1.8957014815494787e-7
11,rates,1.6906346353056506e-4
12,rates,0.001222353887141652
1,struggled,6.307878243919687e-5
2,struggled,1.8384428567537854e-14
3,struggled,2.10211356650425e-9
4,struggled,1.085828240649564e-62
5,struggled,4.67889732125378e-13
6,struggled,8.121762799732568e-5
7,struggled,5.569417205578583e-60
8,struggled,5.683346785057408e-10
9,struggled,6.708349316085762e-5
10,struggled,9.418621375417089e-15
11,struggled,7.330592017777036e-5
12,struggled,1.4371965779034812e-37
1,keen,2.456619215847921e-5
2,keen,8.185005136131264e-18
3,keen,2.455696463119335e-4
4,keen,3.720075976020836e-44
5,keen,8.191750677859575e-26
6,keen,3.329804991536292e-36
7,keen,1.3815118590060487e-5
8,keen,7.725002422136577e-14
9,keen,3.720075976020836e-44
10,keen,6.834524430221847e-10
11,keen,7.363486948489177e-5
12,keen,9.508478916848893e-39
1,operations,4.4943621575953346e-5
2,operations,8.055225884350321e-26
3,operations,2.1547765260546115e-4
4,operations,6.690394487238087e-72
5,operations,1.9456953030314318e-4
6,operations,3.3089979978550665e-4
7,operations,5.313221172824112e-42
8,operations,2.783956574731183e-4
9,operations,7.553628208729566e-5
10,operations,8.247321778440276e-7
11,operations,5.988637552569156e-4
12,operations,1.6905554377067667e-5
1,publicity,3.5497138296436154e-5
2,publicity,1.7205136058052223e-117
3,publicity,9.677258696274579e-25
4,publicity,3.720075976020836e-44
5,publicity,5.479669700635081e-60
6,publicity,3.270390685912514e-35
7,publicity,2.763023718013025e-5
8,publicity,3.675752244487638e-60
9,publicity,2.7883664027728914e-60
10,publicity,1.5565478986149654e-261
11,publicity,1.7079966409956315e-284
12,publicity,5.861334819897248e-83
1,reinsurance,1.2423998403752657e-4
2,reinsurance,7.066665324537285e-77
3,reinsurance,1.4900880793880448e-36
4,reinsurance,3.49569347478192e-60
5,reinsurance,1.33e-322
6,reinsurance,2.6150574180659584e-59
7,reinsurance,7.250032789787871e-171
8,reinsurance,3.3494824826e-314
9,reinsurance,1.2943289330258683e-94
10,reinsurance,3.720075976020836e-44
11,reinsurance,3.0039944027656546e-62
12,reinsurance,2.7918852830529755e-92
1,everyday,5.387078982712602e-9
2,everyday,3.801996942058293e-4
3,everyday,6.235626931885607e-13
4,everyday,1.2388422627982581e-65
5,everyday,3.7931910160490783e-13
6,everyday,2.932372940281181e-4
7,everyday,0.0010357437363911152
8,everyday,1.043147445691848e-4
9,everyday,1.1778848147461473e-4
10,everyday,8.959301881785794e-16
11,everyday,1.949831117326624e-5
12,everyday,1.6388438627949127e-5
1,gain,3.263314525461849e-5
2,gain,1.0905143104268384e-4
3,gain,9.724074125007825e-32
4,gain,1.4676446228330923e-72
5,gain,4.0090897228431914e-4
6,gain,1.3756973253874386e-24
7,gain,1.8667323161577313e-4
8,gain,2.1104296839161827e-4
9,gain,6.064252961153387e-5
10,gain,4.451733745316787e-5
11,gain,1.868845874169888e-4
12,gain,1.6491294485548263e-5
1,noble,3.5497138296436154e-5
2,noble,2.5e-323
3,noble,2.381910782254154e-6
4,noble,3.720075976020836e-44
5,noble,2.3876172298628685e-39
6,noble,3.720075976020836e-44
7,noble,2.8475757601043747e-33
8,noble,3.6993825218578634e-54
9,noble,3.1466071702765224e-60
10,noble,6.889288890641918e-5
11,noble,4.9870036609083686e-5
12,noble,1.993175552934011e-57
1,retirement,3.944683884984501e-5
2,retirement,2.142676095997134e-39
3,retirement,3.216668231694404e-5
4,retirement,2.1255671568324e-311
5,retirement,1.0605929285374292e-4
6,retirement,2.3787979769528487e-15
7,retirement,4.121552555193773e-19
8,retirement,4.358968403904416e-5
9,retirement,4.052031979169361e-37
10,retirement,4.0094831825703185e-60
11,retirement,2.3789847742509904e-5
12,retirement,1.8922302766516854e-57
1,safaricom,9.472521512035355e-5
2,safaricom,2.7287445972282977e-60
3,safaricom,3.720075976020836e-44
4,safaricom,1.4548340232891996e-89
5,safaricom,2.41770149420932e-29
6,safaricom,3.720075976020836e-44
7,safaricom,7.248869732864004e-74
8,safaricom,1.1595701289206066e-80
9,safaricom,2.732525018445252e-60
10,safaricom,1.469533432448212e-4
11,safaricom,1.9247017691616486e-5
12,safaricom,3.2343211212095216e-65
1,inception,3.549711497575159e-5
2,inception,2.5854625150581452e-204
3,inception,1.1603526411091145e-10
4,inception,3.720075976020836e-44
5,inception,2.769840289238063e-26
6,inception,7.359071129134064e-5
7,inception,3.1130513388598914e-60
8,inception,5.175886457732475e-60
9,inception,0
10,inception,7.693758452388305e-15
11,inception,2.718354263895753e-274
12,inception,3.720075976020836e-44
1,arrowroots,1.2387117248369278e-4
2,arrowroots,2.5419227409457655e-60
3,arrowroots,2.0015928360259666e-48
4,arrowroots,3.720075976020836e-44
5,arrowroots,4.200568944092138e-56
6,arrowroots,2.9687382490597885e-11
7,arrowroots,0
8,arrowroots,1.1679272065422632e-304
9,arrowroots,3.1311183236524917e-91
10,arrowroots,1.9286203176054087e-5
11,arrowroots,1.3384476252952962e-8
12,arrowroots,7.470685471256343e-78
1,costly,1.9699709754851624e-5
2,costly,5.0365e-320
3,costly,9.323078841654986e-5
4,costly,3.720075976020836e-44
5,costly,4.619374097310541e-5
6,costly,6.433218284719593e-34
7,costly,3.155917041722021e-48
8,costly,8.482587388706019e-23
9,costly,6.739962924025696e-5
10,costly,1.4332228455249742e-14
11,costly,1.8807925642690265e-4
12,costly,2.103901356681298e-132
1,fifties,2.275251381206188e-14
2,fifties,1.3465995278247722e-79
3,fifties,4.175841151042618e-292
4,fifties,3.720075976020836e-44
5,fifties,3.483614775875962e-5
6,fifties,9.719681643172191e-24
7,fifties,2.850053075970199e-60
8,fifties,4.497893992672942e-68
9,fifties,1.5651692160357892e-4
10,fifties,0
11,fifties,1.5508743633065994e-11
12,fifties,5.769450557300259e-81
1,cross,6.221102130250878e-5
2,cross,2.549467503987129e-277
3,cross,8.875157682680857e-21
4,cross,3.720075976020836e-44
5,cross,2.5664062113784454e-4
6,cross,5.50109137899994e-39
7,cross,1.675352572201477e-63
8,cross,3.000408978320425e-38
9,cross,3.1095260324263612e-18
10,cross,4.026889380946385e-18
11,cross,5.53900844125093e-25
12,cross,2.4483904931276356e-87
1,recommended,3.6990988496711355e-33
2,recommended,2.9674069045697083e-46
3,recommended,9.025233912551437e-56
4,recommended,4.753675645746731e-5
5,recommended,4.440583044911572e-4
6,recommended,4.163064445400238e-50
7,recommended,9.923848234085763e-5
8,recommended,1.2804456712131444e-53
9,recommended,1.7160380325596683e-4
10,recommended,8.042664516722492e-42
11,recommended,6.879308398777388e-174
12,recommended,2.645857927253903e-67
1,request,4.587634801760028e-21
2,request,5.916325715392735e-5
3,request,5.705861627520801e-4
4,request,3.23782857440991e-7
5,request,5.451651617244048e-4
6,request,1.0744781797311009e-4
7,request,4.833545641065933e-4
8,request,8.440961644975197e-5
9,request,5.150782111352018e-14
10,request,1.0505643215154216e-4
11,request,2.038374998319672e-4
12,request,8.77375288580112e-57
1,banks,3.2240345220749275e-9
2,banks,1.4392626288873954e-4
3,banks,8.138514241523964e-28
4,banks,1.6722338969215754e-155
5,banks,1.9856804100100644e-24
6,banks,1.7925993585240868e-17
7,banks,8.360718772113093e-24
8,banks,5.0482406313687076e-23
9,banks,8.197863254925742e-5
10,banks,6.083962173927862e-31
11,banks,2.6198052459391674e-4
12,banks,0.0011394622371285646
1,thirties,2.9232298569163042e-18
2,thirties,2.99936492130923e-23
3,thirties,2.2738703597400456e-55
4,thirties,2.7780537257453552e-229
5,thirties,5.013197683685714e-126
6,thirties,4.936131917706442e-21
7,thirties,4.159531090165839e-5
8,thirties,5.570187838151286e-40
9,thirties,4.5284407216432426e-4
10,thirties,1.1368777645640501e-45
11,thirties,3.591429108837861e-72
12,thirties,1.2719290149047708e-91
1,venue,1.6301891383576145e-5
2,venue,1.4320122233400902e-41
3,venue,3.720075976020836e-44
4,venue,1.9328036373573272e-264
5,venue,4.1451961564451663e-290
6,venue,2.0850453797941527e-12
7,venue,1.3815118590065125e-5
8,venue,2.2969579806681118e-5
9,venue,1.88446051135718e-5
10,venue,2.8612401301186027e-302
11,venue,6.72234308024042e-60
12,venue,3.720075976020836e-44
1,worry,1.3436630079527313e-5
2,worry,2.480181809377019e-250
3,worry,3.720075976020836e-44
4,worry,1.4281295506796523e-41
5,worry,8.862051582314055e-6
6,worry,1.324280476839877e-7
7,worry,5.746096100302183e-5
8,worry,6.483647396821526e-5
9,worry,7.608905475861194e-23
10,worry,1.3449199210990288e-294
11,worry,2.1601431132421114e-5
12,worry,8.626842454791612e-42
1,projects,1.7978990484330415e-4
2,projects,7.503280082236182e-5
3,projects,7.058689029061822e-5
4,projects,9.865383055764031e-277
5,projects,2.176101052628101e-4
6,projects,2.5703458086509145e-11
7,projects,2.758696801910146e-5
8,projects,5.199497093810689e-5
9,projects,2.423527584454301e-5
10,projects,1.2073510604493294e-4
11,projects,5.769566093795969e-5
12,projects,1.1997061729778748e-56
1,research,3.5497138296436154e-5
2,research,5.760662502177764e-57
3,research,2.6449971460113888e-27
4,research,9.944500179098398e-56
5,research,2.949274500963517e-211
6,research,1.24e-321
7,research,4.100921443574693e-8
8,research,3.9534674598913844e-5
9,research,3.720075976020836e-44
10,research,3.418123159012409e-5
11,research,7.501844611243484e-5
12,research,1.7632951136800863e-57
1,act,5.69748009947128e-5
2,act,2.4966981308802694e-70
3,act,2.2524456104427378e-9
4,act,1.5807446469803823e-253
5,act,2.2965767724352133e-4
6,act,1.0309232801348418e-10
7,act,1.3815118590065125e-5
8,act,5.2120879803152074e-5
9,act,3.1605141131254456e-5
10,act,3.2979877373076735e-190
11,act,6.434157455232704e-25
12,act,1.763280398757304e-60
1,believed,1.2052116848711763e-5
2,believed,4.571732824805478e-5
3,believed,4.4062390778525515e-27
4,believed,3.720075976020836e-44
5,believed,3.3160317195053034e-5
6,believed,9.676188572538681e-30
7,believed,2.8205793744889104e-60
8,believed,1.7222140619659834e-24
9,believed,3.557463016145641e-60
10,believed,3.720075976020836e-44
11,believed,1.568705599789033e-5
12,believed,4.155292563685828e-46
1,fear,5.246987207328916e-5
2,fear,3.063802509285082e-21
3,fear,4.3983131521193474e-5
4,fear,0
5,fear,1.2000185708044078e-14
6,fear,3.1312877633154804e-42
7,fear,1.3815118590065125e-5
8,fear,1.5487497483693968e-26
9,fear,4.894123225544109e-60
10,fear,1.136928244821117e-18
11,fear,2.4016977343565943e-5
12,fear,1.5557770013879097e-51
1,forty,4.329558105672963e-5
2,forty,2.8034952616969902e-5
3,forty,1.799164033038527e-5
4,forty,1.9920394280327282e-35
5,forty,4.5007209642954554e-4
6,forty,5.490304129656252e-8
7,forty,5.140898879888358e-9
8,forty,2.145858005259065e-10
9,forty,0.001079116572965869
10,forty,6.110301467507772e-5
11,forty,2.580383937123864e-5
12,forty,3.366386322582276e-5
1,peers,9.00387925241708e-5
2,peers,3.065925511875274e-153
3,peers,2.211624844578974e-34
4,peers,1.5072383649316902e-288
5,peers,1.7389151581092328e-9
6,peers,7.941574896386304e-31
7,peers,3.720075976020836e-44
8,peers,9.665785135857368e-5
9,peers,1.1717757772358482e-40
10,peers,5.1400063328518295e-5
11,peers,2.2861135217409956e-11
12,peers,3.9552792586222133e-56
1,stay,7.078310466689043e-15
2,stay,1.2198955678665622e-4
3,stay,1.029424736494056e-14
4,stay,1.7446275022740327e-74
5,stay,3.0148596770809843e-4
6,stay,1.6757620233665818e-4
7,stay,7.296084846733955e-5
8,stay,1.6166304485384114e-4
9,stay,1.9812998161272487e-4
10,stay,1.435535604604795e-4
11,stay,1.431924523462564e-4
12,stay,1.1857896232753644e-5
1,venturing,6.59634329391777e-5
2,venturing,1.74002374948794e-5
3,venturing,4.3154453090675295e-13
4,venturing,3.720075976020836e-44
5,venturing,1.4252919575046676e-31
6,venturing,2.3196865478499034e-11
7,venturing,1.5367634325198902e-24
8,venturing,4.4443571740367396e-60
9,venturing,1.3273639780060645e-58
10,venturing,2.5619560246012005e-261
11,venturing,1.3592861226239977e-4
12,venturing,7.134271688112026e-60
1,zones,1.8229369322307015e-5
2,zones,3.720075976020836e-44
3,zones,2.075082342912476e-25
4,zones,9.507351291493462e-5
5,zones,5.11119653322872e-17
6,zones,2.7403616446438624e-43
7,zones,5.5260474360260507e-5
8,zones,3.720075976020836e-44
9,zones,1.7424353979266415e-5
10,zones,4.586542339989416e-286
11,zones,4.267957227586546e-5
12,zones,1.3050547312658944e-38
1,regularly,1.256316535725453e-4
2,regularly,6.528918022135552e-5
3,regularly,9.611995164747045e-8
4,regularly,2.465421300548757e-43
5,regularly,2.480332165232914e-19
6,regularly,4.548117106095527e-12
7,regularly,1.5625305289468348e-17
8,regularly,8.436226121568178e-6
9,regularly,3.232564559213272e-4
10,regularly,3.442232206883705e-4
11,regularly,1.0903144888090958e-4
12,regularly,1.4080733235777892e-64
1,destroy,1.7748569148218077e-5
2,destroy,1.4529382797047862e-249
3,destroy,4.711631009766166e-5
4,destroy,3.720075976020836e-44
5,destroy,9.972782607092892e-27
6,destroy,7.359075357660854e-5
7,destroy,1.3640611218190125e-21
8,destroy,3.661163818575941e-35
9,destroy,4.1428563884753614e-39
10,destroy,3.017377633576314e-60
11,destroy,2.001378129408532e-26
12,destroy,5.787384583034117e-49
1,economy,1.3561880029216472e-14
2,economy,4.631452488124992e-46
3,economy,4.236810344204976e-30
4,economy,6.325780014598231e-66
5,economy,4.3573110877233713e-4
6,economy,5.988803648026175e-11
7,economy,8.628448337733037e-32
8,economy,1.7832844195251747e-4
9,economy,5.731833325712186e-36
10,economy,4.411645808562983e-35
11,economy,3.636923718448585e-20
12,economy,0.00382212561047382
1,enlightened,8.874284574109032e-5
2,enlightened,5.086126248075013e-77
3,enlightened,1.0522640822289306e-300
4,enlightened,2.9712730510454885e-60
5,enlightened,3.169238077308206e-21
6,enlightened,4.503189586981628e-34
7,enlightened,3.2105395911981128e-77
8,enlightened,8.869813098009076e-77
9,enlightened,5.094267252928628e-77
10,enlightened,6.014720955841187e-77
11,enlightened,8.361791743586072e-90
12,enlightened,1.3338124291624642e-70
1,fall,8.878116823859136e-12
2,fall,7.307499640813303e-5
3,fall,3.720075976020836e-44
4,fall,2.25704387349797e-253
5,fall,1.743666187911134e-4
6,fall,9.883893750726745e-21
7,fall,3.741390907129227e-5
8,fall,5.528651383731809e-24
9,fall,5.247880628631772e-27
10,fall,4.152056943878954e-60
11,fall,4.751138035246659e-60
12,fall,2.4876528153463207e-42
1,fields,1.8400794892668176e-44
2,fields,5.408780559804299e-8
3,fields,4.7642627055194675e-42
4,fields,3.405469215864227e-37
5,fields,7.785822172569723e-4
6,fields,4.8784258203733076e-4
7,fields,3.765832676596849e-5
8,fields,4.503656116390831e-5
9,fields,4.046667996793813e-6
10,fields,1.1605647487826108e-34
11,fields,3.720075976020836e-44
12,fields,0.0016963596040235655
1,floods,1.8798509406855472e-5
2,floods,3.521478810134286e-60
3,floods,5.205051193067847e-5
4,floods,5.1588122524504155e-281
5,floods,1.167545284112247e-18
6,floods,3.4419608962450376e-7
7,floods,2.795916966721639e-60
8,floods,4.1960037811081744e-5
9,floods,6.164807741502138e-15
10,floods,5.06052041929277e-36
11,floods,4.3780662621584836e-60
12,floods,2.3436720892596826e-39
1,enlightening,7.099427659249625e-5
2,enlightening,6.908908433271148e-76
3,enlightening,2.7074781334200296e-157
4,enlightening,1.1398180347197934e-59
5,enlightening,7.254866913845275e-16
6,enlightening,3.720075976020836e-44
7,enlightening,1.7145991362484229e-152
8,enlightening,1.7537436075460528e-76
9,enlightening,4.177944476867701e-60
10,enlightening,4.5329852900166005e-60
11,enlightening,4.839833827445651e-41
